38,6,390.82,181.84,25.05,79.05,1,-1,-1,-1
39,3,373.90,176.73,25.69,79.89,1,-1,-1,-1
39,4,587.59,236.49,35.62,97.81,1,-1,-1,-1
39,5,613.40,232.21,31.25,97.05,1,-1,-1,-1
39,6,391.94,180.73,25.27,79.55,1,-1,-1,-1
40,1,398.99,182.16,31.57,80.45,1,-1,-1,-1
40,3,374.50,176.00,25.80,80.57,1,-1,-1,-1
40,4,579.56,233.53,35.62,97.73,1,-1,-1,-1
40,5,608.21,231.33,30.74,94.95,1,-1,-1,-1
40,6,392.97,180.97,24.74,77.75,1,-1,-1,-1
41,1,398.83,180.87,31.42,79.61,1,-1,-1,-1
41,3,375.87,175.09,26.17,81.48,1,-1,-1,-1
41,4,572.38,232.49,35.73,97.07,1,-1,-1,-1
41,5,604.39,230.43,30.82,94.85,1,-1,-1,-1
41,6,393.54,181.17,24.59,77.28,1,-1,-1,-1
42,1,398.66,181.14,30.92,78.67,1,-1,-1,-1
42,3,378.31,175.43,26.36,81.17,1,-1,-1,-1
42,4,569.34,230.19,36.94,98.17,1,-1,-1,-1
42,5,599.93,226.84,31.38,95.49,1,-1,-1,-1
43,1,398.79,180.62,29.19,76.35,1,-1,-1,-1
43,3,379.81,175.59,26.57,81.72,1,-1,-1,-1
43,4,564.07,228.73,36.13,95.95,1,-1,-1,-1
43,5,596.29,225.57,30.67,93.09,1,-1,-1,-1
43,6,387.94,178.52,25.24,79.47,1,-1,-1,-1
44,1,408.17,183.90,29.19,75.58,1,-1,-1,-1
44,3,380.14,176.33,26.40,80.60,1,-1,-1,-1
44,4,555.35,226.94,35.05,94.46,1,-1,-1,-1
44,5,588.86,223.85,31.00,92.87,1,-1,-1,-1
44,6,387.78,178.39,25.20,79.33,1,-1,-1,-1
44,7,450.82,183.11,18.22,77.32,1,-1,-1,-1
45,1,411.10,184.44,29.50,76.04,1,-1,-1,-1
45,3,379.79,176.64,26.53,80.18,1,-1,-1,-1
45,4,549.81,225.01,35.03,93.26,1,-1,-1,-1
45,5,585.34,224.62,31.08,90.14,1,-1,-1,-1
45,7,451.06,182.51,18.84,77.85,1,-1,-1,-1
45,8,717.79,271.58,36.37,117.78,1,-1,-1,-1
46,1,413.03,184.66,29.25,74.92,1,-1,-1,-1
46,3,382.59,176.76,27.30,80.02,1,-1,-1,-1
46,4,542.43,225.04,35.45,92.84,1,-1,-1,-1
46,5,582.30,222.98,31.72,90.48,1,-1,-1,-1
46,7,451.06,180.28,19.08,75.93,1,-1,-1,-1
46,8,710.30,268.10,37.33,120.22,1,-1,-1,-1
47,1,413.57,184.28,28.76,73.65,1,-1,-1,-1
47,3,383.21,177.49,27.74,79.31,1,-1,-1,-1
47,4,539.92,223.79,36.26,94.05,1,-1,-1,-1
47,5,578.43,219.77,32.48,92.62,1,-1,-1,-1
47,7,451.28,178.87,19.25,73.84,1,-1,-1,-1
47,8,704.63,264.94,38.48,123.03,1,-1,-1,-1
48,3,378.48,177.11,27.78,79.70,1,-1,-1,-1
48,4,526.98,220.73,36.48,94.52,1,-1,-1,-1
48,5,575.00,216.66,31.79,91.46,1,-1,-1,-1
48,7,451.40,179.15,19.11,70.33,1,-1,-1,-1
48,8,697.37,261.89,36.83,118.57,1,-1,-1,-1
49,3,376.14,177.63,27.56,79.20,1,-1,-1,-1
49,4,520.01,218.32,37.21,96.04,1,-1,-1,-1
49,5,569.06,216.88,31.27,88.36,1,-1,-1,-1
49,7,448.35,177.25,19.55,69.80,1,-1,-1,-1
49,8,691.56,257.53,36.67,119.41,1,-1,-1,-1
50,3,374.78,177.84,27.74,79.68,1,-1,-1,-1
50,4,514.79,218.79,37.18,93.99,1,-1,-1,-1
50,5,562.99,217.07,31.15,85.88,1,-1,-1,-1
50,7,447.24,176.63,19.74,68.27,1,-1,-1,-1
50,8,682.75,254.71,36.31,117.65,1,-1,-1,-1
51,3,373.99,177.26,27.72,79.86,1,-1,-1,-1
51,4,507.21,215.73,36.99,93.21,1,-1,-1,-1
51,5,557.47,214.50,32.04,87.02,1,-1,-1,-1
51,7,439.87,173.05,21.39,72.56,1,-1,-1,-1
51,8,673.95,253.81,36.87,116.91,1,-1,-1,-1
52,3,373.61,177.04,27.87,80.59,1,-1,-1,-1
52,4,504.11,213.99,36.61,92.93,1,-1,-1,-1
52,5,551.48,212.29,31.98,87.45,1,-1,-1,-1
52,7,436.86,172.46,20.81,69.47,1,-1,-1,-1
52,8,669.29,254.29,36.31,113.91,1,-1,-1,-1
53,3,373.61,176.97,27.67,80.21,1,-1,-1,-1
53,4,501.86,212.74,35.81,92.18,1,-1,-1,-1
53,5,546.37,210.86,31.44,86.98,1,-1,-1,-1
53,7,435.77,170.96,20.62,68.85,1,-1,-1,-1
53,8,662.06,250.57,36.21,112.74,1,-1,-1,-1
54,3,373.44,176.94,27.28,80.07,1,-1,-1,-1
54,4,499.83,212.34,35.04,89.25,1,-1,-1,-1
54,5,542.77,211.72,31.02,85.49,1,-1,-1,-1
54,8,655.53,248.63,36.32,112.30,1,-1,-1,-1
55,1,401.30,171.27,34.06,91.25,1,-1,-1,-1
55,3,373.29,177.60,26.66,80.01,1,-1,-1,-1
55,4,493.73,210.93,35.21,89.52,1,-1,-1,-1
55,5,536.17,210.78,31.13,84.95,1,-1,-1,-1
55,8,646.32,246.68,37.06,113.47,1,-1,-1,-1
56,1,400.94,168.19,33.88,94.53,1,-1,-1,-1
56,3,373.96,177.85,26.31,79.99,1,-1,-1,-1
56,4,489.67,210.46,35.28,88.97,1,-1,-1,-1
56,5,531.15,208.48,31.36,85.45,1,-1,-1,-1
56,8,641.11,245.38,37.35,113.90,1,-1,-1,-1
57,1,399.98,165.69,32.95,93.97,1,-1,-1,-1
57,3,374.13,178.61,25.71,79.33,1,-1,-1,-1
57,4,482.96,209.02,35.46,88.79,1,-1,-1,-1
57,5,527.28,206.35,31.19,85.65,1,-1,-1,-1
57,8,636.02,243.00,36.92,114.05,1,-1,-1,-1
58,1,397.99,168.62,31.98,91.76,1,-1,-1,-1
58,3,374.12,175.58,26.31,82.39,1,-1,-1,-1
58,4,475.57,205.87,37.06,91.41,1,-1,-1,-1
58,5,521.18,205.60,30.86,83.75,1,-1,-1,-1
58,6,388.56,171.08,26.76,84.89,1,-1,-1,-1
58,8,628.81,238.89,35.94,112.11,1,-1,-1,-1
59,1,399.02,173.73,30.02,86.94,1,-1,-1,-1
59,3,374.78,175.11,25.85,82.22,1,-1,-1,-1
59,4,471.29,203.43,38.41,93.70,1,-1,-1,-1
59,5,517.85,204.72,31.26,84.40,1,-1,-1,-1
59,6,386.60,174.90,26.77,82.38,1,-1,-1,-1
59,8,621.98,235.44,35.64,110.03,1,-1,-1,-1
60,1,399.33,177.06,28.19,81.74,1,-1,-1,-1
60,3,374.87,170.99,26.03,82.80,1,-1,-1,-1
60,4,468.68,201.90,39.29,95.24,1,-1,-1,-1
60,5,514.19,204.45,31.28,83.99,1,-1,-1,-1
60,6,388.25,176.94,26.74,79.49,1,-1,-1,-1
60,8,618.64,234.93,34.99,107.92,1,-1,-1,-1
61,1,400.26,179.00,27.96,81.82,1,-1,-1,-1
61,3,377.15,174.04,24.88,81.05,1,-1,-1,-1
61,4,467.42,200.73,38.59,93.86,1,-1,-1,-1
61,5,506.40,201.07,31.23,84.51,1,-1,-1,-1
61,6,386.72,179.04,26.34,78.41,1,-1,-1,-1
61,8,613.73,232.17,35.24,108.49,1,-1,-1,-1
62,1,400.30,179.70,27.84,82.52,1,-1,-1,-1
62,3,379.29,177.23,23.90,78.37,1,-1,-1,-1
62,4,465.17,201.01,36.37,89.35,1,-1,-1,-1
62,5,501.26,199.86,31.38,85.39,1,-1,-1,-1
62,6,385.31,180.47,25.87,77.35,1,-1,-1,-1
62,8,610.30,228.57,35.64,109.38,1,-1,-1,-1
63,1,399.82,179.86,27.79,82.37,1,-1,-1,-1
63,3,378.98,179.11,23.74,77.37,1,-1,-1,-1
63,4,462.65,199.86,35.30,86.96,1,-1,-1,-1
63,5,497.39,199.46,31.74,85.73,1,-1,-1,-1
63,6,385.06,180.97,25.72,76.92,1,-1,-1,-1
63,8,607.78,226.65,35.40,109.06,1,-1,-1,-1
64,3,378.43,180.47,23.86,77.01,1,-1,-1,-1
64,4,461.51,198.82,35.01,86.78,1,-1,-1,-1
64,5,495.70,199.36,31.38,84.54,1,-1,-1,-1
64,8,605.95,225.37,34.86,108.28,1,-1,-1,-1
65,3,376.84,180.29,24.66,78.22,1,-1,-1,-1
65,4,458.87,198.49,34.29,84.73,1,-1,-1,-1
65,5,492.16,197.39,30.18,82.11,1,-1,-1,-1
65,8,603.00,223.00,34.97,109.33,1,-1,-1,-1
65,9,337.83,166.54,19.95,69.82,1,-1,-1,-1
66,3,376.04,180.22,25.38,78.68,1,-1,-1,-1
66,4,456.90,197.76,33.66,83.32,1,-1,-1,-1
66,5,490.58,196.70,28.64,78.52,1,-1,-1,-1
66,8,601.53,221.53,33.43,105.11,1,-1,-1,-1
66,9,330.71,166.66,19.80,68.03,1,-1,-1,-1
67,3,374.16,180.17,26.15,78.86,1,-1,-1,-1
67,4,455.28,196.19,33.51,82.83,1,-1,-1,-1
67,5,488.59,195.16,28.61,79.25,1,-1,-1,-1
67,8,599.16,217.07,32.94,104.17,1,-1,-1,-1
67,9,324.94,166.75,20.58,68.05,1,-1,-1,-1
68,3,374.87,180.15,26.25,78.93,1,-1,-1,-1
68,4,453.73,194.32,33.63,83.35,1,-1,-1,-1
68,5,487.22,195.30,28.12,78.20,1,-1,-1,-1
68,8,597.24,214.85,32.48,103.18,1,-1,-1,-1
68,9,319.44,167.49,20.69,66.67,1,-1,-1,-1
69,3,374.28,179.46,26.71,79.62,1,-1,-1,-1
69,4,447.88,193.01,33.82,83.57,1,-1,-1,-1
69,5,484.78,192.06,28.81,80.51,1,-1,-1,-1
69,8,594.40,214.12,30.88,98.16,1,-1,-1,-1
69,9,310.04,167.09,21.02,67.54,1,-1,-1,-1
70,3,372.49,179.86,27.38,79.88,1,-1,-1,-1
70,4,445.26,190.57,34.33,85.01,1,-1,-1,-1
70,5,482.95,188.92,29.79,83.35,1,-1,-1,-1
70,8,591.53,211.95,30.92,98.35,1,-1,-1,-1
70,9,302.59,167.63,21.58,67.18,1,-1,-1,-1
71,3,370.63,180.66,28.04,79.32,1,-1,-1,-1
71,4,443.87,187.73,35.58,88.20,1,-1,-1,-1
71,5,482.41,187.78,29.45,82.48,1,-1,-1,-1
71,8,588.88,208.55,31.04,97.78,1,-1,-1,-1
71,9,296.48,168.51,22.31,66.37,1,-1,-1,-1
72,1,412.64,194.59,24.74,69.36,1,-1,-1,-1
72,3,370.27,180.30,28.93,79.77,1,-1,-1,-1
72,4,444.43,186.05,35.37,87.45,1,-1,-1,-1
72,5,478.70,187.42,28.69,80.15,1,-1,-1,-1
72,8,586.44,206.05,31.63,98.28,1,-1,-1,-1
72,9,292.46,169.52,22.64,65.40,1,-1,-1,-1
73,1,417.21,196.66,24.77,66.62,1,-1,-1,-1
73,3,371.09,180.16,29.37,79.93,1,-1,-1,-1
73,4,443.84,184.15,35.23,87.15,1,-1,-1,-1
73,5,477.03,188.01,28.54,79.28,1,-1,-1,-1
73,8,583.45,204.54,31.63,97.83,1,-1,-1,-1
73,9,282.53,168.54,22.68,65.72,1,-1,-1,-1
74,1,417.42,195.89,26.26,67.90,1,-1,-1,-1
74,3,372.54,179.44,29.26,80.00,1,-1,-1,-1
74,4,443.15,182.84,34.98,87.04,1,-1,-1,-1
74,5,478.14,188.95,27.27,75.63,1,-1,-1,-1
74,8,581.76,203.41,31.05,96.36,1,-1,-1,-1
74,9,275.92,168.18,23.70,66.52,1,-1,-1,-1
75,1,418.64,196.84,25.93,67.06,1,-1,-1,-1
75,3,373.04,179.16,29.34,80.02,1,-1,-1,-1
75,4,442.75,182.40,33.38,84.36,1,-1,-1,-1
75,5,478.51,188.01,26.51,73.61,1,-1,-1,-1
75,8,580.92,200.41,30.89,97.18,1,-1,-1,-1
75,9,271.03,168.71,24.77,66.82,1,-1,-1,-1
76,3,373.12,179.71,29.58,79.36,1,-1,-1,-1
76,4,440.92,180.31,32.33,83.34,1,-1,-1,-1
76,5,479.61,184.32,26.53,73.58,1,-1,-1,-1
76,8,577.96,197.38,30.34,95.52,1,-1,-1,-1
76,9,264.30,168.25,25.51,68.26,1,-1,-1,-1
77,3,372.26,179.92,30.13,79.78,1,-1,-1,-1
77,4,441.50,180.26,30.92,80.98,1,-1,-1,-1
77,5,479.87,183.02,26.96,74.27,1,-1,-1,-1
77,8,577.08,196.35,29.95,94.25,1,-1,-1,-1
77,9,260.68,168.07,26.42,70.12,1,-1,-1,-1
78,3,371.38,180.66,30.13,78.61,1,-1,-1,-1
78,4,441.95,180.31,30.13,79.44,1,-1,-1,-1
78,5,479.12,181.92,26.93,73.88,1,-1,-1,-1
78,8,575.71,194.72,30.10,94.48,1,-1,-1,-1
78,9,258.78,168.01,26.92,71.47,1,-1,-1,-1
79,3,372.63,180.27,30.28,78.83,1,-1,-1,-1
79,4,443.84,177.02,30.59,80.92,1,-1,-1,-1
79,5,478.00,179.55,27.40,75.10,1,-1,-1,-1
79,8,573.57,190.86,30.31,93.93,1,-1,-1,-1
79,9,257.73,169.29,26.89,71.32,1,-1,-1,-1
80,3,372.01,178.80,30.53,80.24,1,-1,-1,-1
80,4,445.86,174.53,30.16,79.49,1,-1,-1,-1
80,5,476.77,176.07,27.99,76.23,1,-1,-1,-1
80,8,571.81,188.18,30.50,93.75,1,-1,-1,-1
80,9,257.87,170.44,26.25,69.27,1,-1,-1,-1
81,3,371.75,178.25,30.68,81.43,1,-1,-1,-1
81,4,447.23,172.98,30.25,78.97,1,-1,-1,-1
81,5,475.73,173.50,28.13,76.67,1,-1,-1,-1
81,8,569.95,185.93,31.18,95.04,1,-1,-1,-1
81,9,258.40,170.88,26.18,69.14,1,-1,-1,-1
81,10,272.42,48.99,14.32,33.80,1,-1,-1,-1
82,3,371.76,178.69,29.86,80.57,1,-1,-1,-1
82,4,448.18,171.80,30.13,78.13,1,-1,-1,-1
82,5,475.89,172.58,27.85,75.52,1,-1,-1,-1
82,8,568.88,185.18,31.02,94.88,1,-1,-1,-1
82,9,258.53,172.36,26.58,70.41,1,-1,-1,-1
82,10,271.74,48.56,14.40,34.40,1,-1,-1,-1
83,3,371.98,178.21,29.12,80.89,1,-1,-1,-1
83,4,449.06,170.76,30.42,78.51,1,-1,-1,-1
83,5,477.33,171.64,27.10,73.10,1,-1,-1,-1
83,8,567.28,182.34,30.24,94.17,1,-1,-1,-1
83,9,260.51,174.87,26.38,70.22,1,-1,-1,-1
83,10,270.26,49.14,14.38,34.55,1,-1,-1,-1
84,3,372.49,178.03,27.99,80.34,1,-1,-1,-1
84,4,448.90,169.76,30.20,78.01,1,-1,-1,-1
84,5,478.91,170.03,27.53,74.22,1,-1,-1,-1
84,6,379.13,178.07,25.74,80.93,1,-1,-1,-1
84,8,566.99,180.69,29.50,91.93,1,-1,-1,-1
84,9,262.45,175.82,26.87,72.12,1,-1,-1,-1
84,10,267.14,50.76,13.62,32.53,1,-1,-1,-1
85,3,372.40,177.91,28.01,80.39,1,-1,-1,-1
85,4,450.18,167.45,30.12,77.84,1,-1,-1,-1
85,5,480.44,168.16,27.80,74.63,1,-1,-1,-1
85,6,376.15,177.98,25.61,81.04,1,-1,-1,-1
85,8,566.59,179.51,29.31,91.10,1,-1,-1,-1
85,9,264.91,176.81,27.00,72.17,1,-1,-1,-1
85,10,265.06,51.44,13.26,31.68,1,-1,-1,-1
86,4,450.87,164.65,29.67,77.13,1,-1,-1,-1
86,5,483.76,167.51,27.75,74.14,1,-1,-1,-1
86,6,375.70,176.64,26.21,81.73,1,-1,-1,-1
86,8,566.50,177.81,29.29,90.82,1,-1,-1,-1
86,9,268.98,179.14,26.94,69.55,1,-1,-1,-1
86,10,260.99,51.03,13.13,31.35,1,-1,-1,-1
87,4,454.31,164.33,29.83,77.55,1,-1,-1,-1
87,5,486.80,168.00,27.50,73.30,1,-1,-1,-1
87,6,378.60,176.14,26.89,81.98,1,-1,-1,-1
87,8,567.08,174.60,29.51,92.07,1,-1,-1,-1
87,9,273.22,180.66,27.74,70.53,1,-1,-1,-1
87,10,257.78,50.90,13.97,33.24,1,-1,-1,-1
88,4,455.58,162.27,29.90,77.72,1,-1,-1,-1
88,5,488.41,167.57,27.14,72.33,1,-1,-1,-1
88,6,378.44,175.95,28.41,82.73,1,-1,-1,-1
88,8,566.93,170.82,29.76,93.88,1,-1,-1,-1
88,9,275.53,181.86,27.88,70.88,1,-1,-1,-1
88,10,255.09,48.89,14.80,35.22,1,-1,-1,-1
89,1,410.92,189.19,29.54,73.83,1,-1,-1,-1
89,4,458.42,158.91,29.81,77.14,1,-1,-1,-1
89,5,488.29,163.46,27.74,73.98,1,-1,-1,-1
89,6,374.16,177.21,29.55,81.03,1,-1,-1,-1
89,8,567.93,168.16,28.50,91.28,1,-1,-1,-1
89,9,280.54,182.94,28.29,72.33,1,-1,-1,-1
89,10,252.23,50.06,14.38,34.69,1,-1,-1,-1
90,1,410.67,188.88,29.65,74.11,1,-1,-1,-1
90,4,461.29,156.38,30.79,78.92,1,-1,-1,-1
90,5,491.05,160.67,28.25,74.60,1,-1,-1,-1
90,6,373.36,177.70,30.30,80.37,1,-1,-1,-1
90,8,568.86,167.26,27.72,89.62,1,-1,-1,-1
90,9,284.78,183.97,28.99,74.18,1,-1,-1,-1
90,10,250.08,52.54,13.86,33.77,1,-1,-1,-1
91,4,462.84,156.15,30.78,78.28,1,-1,-1,-1
91,5,493.28,159.66,28.03,72.20,1,-1,-1,-1
91,6,374.69,178.55,30.67,80.12,1,-1,-1,-1
91,8,570.27,167.02,27.39,89.03,1,-1,-1,-1
91,9,288.65,185.63,28.63,74.23,1,-1,-1,-1
91,10,248.78,54.16,13.51,32.73,1,-1,-1,-1
92,1,408.02,182.28,31.53,80.71,1,-1,-1,-1
92,4,463.51,156.15,30.53,78.04,1,-1,-1,-1
92,5,493.62,158.69,28.22,71.96,1,-1,-1,-1
92,6,375.80,178.87,30.26,78.70,1,-1,-1,-1
92,8,572.55,166.34,27.13,87.49,1,-1,-1,-1
92,9,293.21,186.89,28.20,74.22,1,-1,-1,-1
92,10,247.10,54.11,13.97,33.66,1,-1,-1,-1
93,1,407.57,181.47,31.83,81.48,1,-1,-1,-1
93,4,467.41,153.56,29.69,75.97,1,-1,-1,-1
93,5,498.38,157.73,28.27,71.88,1,-1,-1,-1
93,6,379.61,178.32,30.70,80.17,1,-1,-1,-1
93,8,575.83,164.17,26.91,84.93,1,-1,-1,-1
93,9,301.13,187.99,28.06,73.55,1,-1,-1,-1
93,10,243.20,54.74,14.25,34.65,1,-1,-1,-1
94,4,473.57,153.32,28.59,73.19,1,-1,-1,-1
94,5,500.99,157.42,27.88,70.54,1,-1,-1,-1
94,6,381.17,176.14,31.86,82.69,1,-1,-1,-1
94,8,577.20,162.77,27.22,84.02,1,-1,-1,-1
94,9,306.21,189.68,28.38,73.94,1,-1,-1,-1
94,10,239.78,54.97,14.46,35.02,1,-1,-1,-1
95,4,475.40,152.63,28.31,72.85,1,-1,-1,-1
95,5,502.30,155.36,28.30,72.05,1,-1,-1,-1
95,6,381.00,175.32,33.14,83.64,1,-1,-1,-1
95,8,578.49,161.65,27.76,84.38,1,-1,-1,-1
95,9,308.83,190.28,28.89,74.73,1,-1,-1,-1
95,10,236.91,55.71,15.20,36.45,1,-1,-1,-1
